# Lane-Emden n=1.5 solution (3D)
# Generated with solve_lane_emden.py
# Points: 1218
# xi_1 = 3.000000000000000e+01
# dtheta_1 = -2.035673450691322e-01
# Format: xi  theta  dtheta/dxi
2.439243924392439e+00  3.368035416634803e-01  -3.469504388151997e-01
2.442244224422442e+00  3.357629873847421e-01  -3.466828751689747e-01
2.445244524452445e+00  3.347232373895005e-01  -3.464143041064997e-01
2.448244824482448e+00  3.336842946934259e-01  -3.461447302123334e-01
2.451245124512451e+00  3.326461622984354e-01  -3.458741580706844e-01
2.454245424542454e+00  3.316088431926955e-01  -3.456025922653609e-01
2.457245724572457e+00  3.305723403506227e-01  -3.453300373797192e-01
2.460246024602460e+00  3.295366567328859e-01  -3.450564979966138e-01
2.463246324632463e+00  3.285017952864080e-01  -3.447819786983469e-01
2.466246624662466e+00  3.274677589443677e-01  -3.445064840666183e-01
2.469246924692469e+00  3.264345506262024e-01  -3.442300186824760e-01
2.472247224722472e+00  3.254021732376099e-01  -3.439525871262665e-01
2.475247524752475e+00  3.243706296705515e-01  -3.436741939775856e-01
2.478247824782478e+00  3.233399228032550e-01  -3.433948438152299e-01
2.481248124812481e+00  3.223100555002161e-01  -3.431145412171477e-01
2.484248424842484e+00  3.212810306122038e-01  -3.428332907603911e-01
2.487248724872487e+00  3.202528509762615e-01  -3.425510970210675e-01
2.490249024902490e+00  3.192255194157119e-01  -3.422679645742919e-01
2.493249324932493e+00  3.181990387401599e-01  -3.419838979941400e-01
2.496249624962496e+00  3.171734117454962e-01  -3.416989018536001e-01
2.499249924992499e+00  3.161486412138485e-01  -3.414129807243682e-01
2.502250225022502e+00  3.151247299133316e-01  -3.411261391760686e-01
2.505250525052505e+00  3.141016805985718e-01  -3.408383817777603e-01
2.508250825082508e+00  3.130794960105409e-01  -3.405497130973527e-01
2.511251125112511e+00  3.120581788765069e-01  -3.402601377014025e-01
2.514251425142514e+00  3.110377319100404e-01  -3.399696601550670e-01
2.517251725172517e+00  3.100181578110163e-01  -3.396782850220580e-01
2.520252025202520e+00  3.089994592656201e-01  -3.393860168645950e-01
2.523252325232523e+00  3.079816389463518e-01  -3.390928602433597e-01
2.526252625262526e+00  3.069646995120298e-01  -3.387988197174496e-01
2.529252925292529e+00  3.059486436077971e-01  -3.385038998443329e-01
2.532253225322532e+00  3.049334738651248e-01  -3.382081051798025e-01
2.535253525352535e+00  3.039191929018182e-01  -3.379114402779316e-01
2.538253825382538e+00  3.029058033220218e-01  -3.376139096910276e-01
2.541254125412541e+00  3.018933077162239e-01  -3.373155179695885e-01
2.544254425442544e+00  3.008817086612635e-01  -3.370162696622575e-01
2.547254725472547e+00  2.998710087203341e-01  -3.367161693157789e-01
2.550255025502550e+00  2.988612104429914e-01  -3.364152214749541e-01
2.553255325532553e+00  2.978523163651577e-01  -3.361134306825977e-01
2.556255625562556e+00  2.968443290091284e-01  -3.358108014794937e-01
2.559255925592559e+00  2.958372508835786e-01  -3.355073384043519e-01
2.562256225622562e+00  2.948310844835684e-01  -3.352030459937650e-01
2.565256525652565e+00  2.938258322905505e-01  -3.348979287821656e-01
2.568256825682568e+00  2.928214967723760e-01  -3.345919913017830e-01
2.571257125712571e+00  2.918180803833006e-01  -3.342852380826010e-01
2.574257425742574e+00  2.908155855639931e-01  -3.339776736523157e-01
2.577257725772577e+00  2.898140147415403e-01  -3.336693025362930e-01
2.580258025802580e+00  2.888133703294556e-01  -3.333601292575272e-01
2.583258325832583e+00  2.878136547276854e-01  -3.330501583365992e-01
2.586258625862586e+00  2.868148703226164e-01  -3.327393942916348e-01
2.589258925892589e+00  2.858170194870838e-01  -3.324278416382643e-01
2.592259225922592e+00  2.848201045803776e-01  -3.321155048895809e-01
2.595259525952595e+00  2.838241279482515e-01  -3.318023885561003e-01
2.598259825982598e+00  2.828290919229300e-01  -3.314884971457206e-01
2.601260126012601e+00  2.818349988231164e-01  -3.311738351636815e-01
2.604260426042604e+00  2.808418509540012e-01  -3.308584071125251e-01
2.607260726072607e+00  2.798496506072697e-01  -3.305422174920553e-01
2.610261026102610e+00  2.788584000611108e-01  -3.302252707992993e-01
2.613261326132613e+00  2.778681015802253e-01  -3.299075715284681e-01
2.616261626162616e+00  2.768787574158339e-01  -3.295891241709171e-01
2.619261926192619e+00  2.758903698056867e-01  -3.292699332151082e-01
2.622262226222622e+00  2.749029409740709e-01  -3.289500031465708e-01
2.625262526252625e+00  2.739164731318209e-01  -3.286293384478637e-01
2.628262826282628e+00  2.729309684763264e-01  -3.283079435985376e-01
2.631263126312631e+00  2.719464291915414e-01  -3.279858230750969e-01
2.634263426342634e+00  2.709628574479942e-01  -3.276629813509626e-01
2.637263726372637e+00  2.699802554027957e-01  -3.273394228964351e-01
2.640264026402640e+00  2.689986251996498e-01  -3.270151521786573e-01
2.643264326432643e+00  2.680179689688624e-01  -3.266901736615783e-01
2.646264626462646e+00  2.670382888273507e-01  -3.263644918059161e-01
2.649264926492649e+00  2.660595868786541e-01  -3.260381110691228e-01
2.652265226522652e+00  2.650818652129426e-01  -3.257110359053480e-01
2.655265526552655e+00  2.641051259070279e-01  -3.253832707654031e-01
2.658265826582658e+00  2.631293710243733e-01  -3.250548200967268e-01
2.661266126612661e+00  2.621546026151028e-01  -3.247256883433492e-01
2.664266426642664e+00  2.611808227160131e-01  -3.243958799458578e-01
2.667266726672667e+00  2.602080333505823e-01  -3.240653993413624e-01
2.670267026702670e+00  2.592362365289819e-01  -3.237342509634616e-01
2.673267326732673e+00  2.582654342480865e-01  -3.234024392422083e-01
2.676267626762676e+00  2.572956284914839e-01  -3.230699686040762e-01
2.679267926792679e+00  2.563268212294877e-01  -3.227368434719269e-01
2.682268226822682e+00  2.553590144191463e-01  -3.224030682649761e-01
2.685268526852685e+00  2.543922100042550e-01  -3.220686473987613e-01
2.688268826882688e+00  2.534264099153671e-01  -3.217335852851095e-01
2.691269126912691e+00  2.524616160698039e-01  -3.213978863321041e-01
2.694269426942694e+00  2.514978303716677e-01  -3.210615549440540e-01
2.697269726972697e+00  2.505350547118516e-01  -3.207245955214612e-01
2.700270027002700e+00  2.495732909680519e-01  -3.203870124609897e-01
2.703270327032703e+00  2.486125410047798e-01  -3.200488101554350e-01
2.706270627062706e+00  2.476528066733718e-01  -3.197099929936920e-01
2.709270927092709e+00  2.466940898120031e-01  -3.193705653607258e-01
2.712271227122712e+00  2.457363922456979e-01  -3.190305316375410e-01
2.715271527152715e+00  2.447797157863425e-01  -3.186898962011517e-01
2.718271827182718e+00  2.438240622326968e-01  -3.183486634245523e-01
2.721272127212721e+00  2.428694333704060e-01  -3.180068376766875e-01
2.724272427242724e+00  2.419158309720139e-01  -3.176644233224242e-01
2.727272727272727e+00  2.409632567969736e-01  -3.173214247225221e-01
2.730273027302730e+00  2.400117125916616e-01  -3.169778462336057e-01
2.733273327332733e+00  2.390612000893889e-01  -3.166336922081363e-01
2.736273627362736e+00  2.381117210104139e-01  -3.162889669943836e-01
2.739273927392739e+00  2.371632770619556e-01  -3.159436749363991e-01
2.742274227422742e+00  2.362158699382052e-01  -3.155978203739881e-01
2.745274527452745e+00  2.352695013203399e-01  -3.152514076426836e-01
2.748274827482748e+00  2.343241728765352e-01  -3.149044410737192e-01
2.751275127512751e+00  2.333798862619779e-01  -3.145569249940031e-01
2.754275427542754e+00  2.324366431188792e-01  -3.142088637260924e-01
2.757275727572757e+00  2.314944450764877e-01  -3.138602615881668e-01
2.760276027602760e+00  2.305532937511028e-01  -3.135111228940043e-01
2.763276327632763e+00  2.296131907460877e-01  -3.131614519529556e-01
2.766276627662766e+00  2.286741376518827e-01  -3.128112530699195e-01
2.769276927692769e+00  2.277361360460188e-01  -3.124605305453185e-01
2.772277227722772e+00  2.267991874931311e-01  -3.121092886750754e-01
2.775277527752775e+00  2.258632935449721e-01  -3.117575317505890e-01
2.778277827782778e+00  2.249284557404261e-01  -3.114052640587108e-01
2.781278127812781e+00  2.239946756055214e-01  -3.110524898817223e-01
2.784278427842784e+00  2.230619546534460e-01  -3.106992134973124e-01
2.787278727872787e+00  2.221302943845594e-01  -3.103454391785542e-01
2.790279027902790e+00  2.211996962864085e-01  -3.099911711938840e-01
2.793279327932793e+00  2.202701618337400e-01  -3.096364138070789e-01
2.796279627962796e+00  2.193416924885150e-01  -3.092811712772359e-01
2.799279927992799e+00  2.184142896999236e-01  -3.089254478587505e-01
2.802280228022802e+00  2.174879549043979e-01  -3.085692478012960e-01
2.805280528052805e+00  2.165626895256276e-01  -3.082125753498037e-01
2.808280828082808e+00  2.156384949745734e-01  -3.078554347444420e-01
2.811281128112811e+00  2.147153726494814e-01  -3.074978302205976e-01
2.814281428142814e+00  2.137933239358981e-01  -3.071397660088556e-01
2.817281728172817e+00  2.128723502066842e-01  -3.067812463349804e-01
2.820282028202820e+00  2.119524528220255e-01  -3.064222754197343e-01
2.823282328232823e+00  2.110336331294393e-01  -3.060628574783796e-01
2.826282628262826e+00  2.101158924638210e-01  -3.057029967219391e-01
2.829282928292829e+00  2.091992321474423e-01  -3.053426973566110e-01
2.832283228322832e+00  2.082836534899622e-01  -3.049819635836510e-01
2.835283528352835e+00  2.073691577884423e-01  -3.046207995993558e-01
2.838283828382838e+00  2.064557463273615e-01  -3.042592095950478e-01
2.841284128412841e+00  2.055434203786304e-01  -3.038971977570586e-01
2.844284428442844e+00  2.046321812016072e-01  -3.035347682667144e-01
2.847284728472847e+00  2.037220300431117e-01  -3.031719253003202e-01
2.850285028502850e+00  2.028129681374409e-01  -3.028086730291449e-01
2.853285328532853e+00  2.019049967063845e-01  -3.024450156194072e-01
2.856285628562856e+00  2.009981169592386e-01  -3.020809572322601e-01
2.859285928592859e+00  2.000923300928228e-01  -3.017165020237775e-01
2.862286228622862e+00  1.991876372914937e-01  -3.013516541449400e-01
2.865286528652865e+00  1.982840397271615e-01  -3.009864177416212e-01
2.868286828682868e+00  1.973815385593049e-01  -3.006207969545742e-01
2.871287128712871e+00  1.964801349349859e-01  -3.002547959194186e-01
2.874287428742874e+00  1.955798299888663e-01  -2.998884187666276e-01
2.877287728772877e+00  1.946806248432222e-01  -2.995216696215152e-01
2.880288028802880e+00  1.937825206079601e-01  -2.991545526042245e-01
2.883288328832883e+00  1.928855183806326e-01  -2.987870718297152e-01
2.886288628862886e+00  1.919896192464531e-01  -2.984192314077520e-01
2.889288928892889e+00  1.910948242783125e-01  -2.980510354428932e-01
2.892289228922892e+00  1.902011345367939e-01  -2.976824880344801e-01
2.895289528952895e+00  1.893085510701893e-01  -2.973135932766254e-01
2.898289828982898e+00  1.884170749145145e-01  -2.969443552582037e-01
2.901290129012901e+00  1.875267070935250e-01  -2.965747780628407e-01
2.904290429042904e+00  1.866374486187325e-01  -2.962048657689038e-01
2.907290729072907e+00  1.857493004894194e-01  -2.958346224494924e-01
2.910291029102910e+00  1.848622636926561e-01  -2.954640521724293e-01
2.913291329132913e+00  1.839763392033159e-01  -2.950931590002514e-01
2.916291629162916e+00  1.830915279840912e-01  -2.947219469902015e-01
2.919291929192919e+00  1.822078309855096e-01  -2.943504201942206e-01
2.922292229222922e+00  1.813252491459492e-01  -2.939785826589397e-01
2.925292529252925e+00  1.804437833916556e-01  -2.936064384256729e-01
2.928292829282928e+00  1.795634346367572e-01  -2.932339915304102e-01
2.931293129312931e+00  1.786842037832808e-01  -2.928612460038114e-01
2.934293429342934e+00  1.778060917211691e-01  -2.924882058711993e-01
2.937293729372937e+00  1.769290993282948e-01  -2.921148751525544e-01
2.940294029402940e+00  1.760532274704783e-01  -2.917412578625093e-01
2.943294329432943e+00  1.751784770015030e-01  -2.913673580103439e-01
2.946294629462946e+00  1.743048487631313e-01  -2.909931795999806e-01
2.949294929492949e+00  1.734323435851212e-01  -2.906187266299803e-01
2.952295229522952e+00  1.725609622852415e-01  -2.902440030935384e-01
2.955295529552955e+00  1.716907056692892e-01  -2.898690129784819e-01
2.958295829582958e+00  1.708215745311047e-01  -2.894937602672662e-01
2.961296129612961e+00  1.699535696525878e-01  -2.891182489369722e-01
2.964296429642964e+00  1.690866918037145e-01  -2.887424829593053e-01
2.967296729672967e+00  1.682209417425526e-01  -2.883664663005925e-01
2.970297029702970e+00  1.673563202152781e-01  -2.879902029217825e-01
2.973297329732973e+00  1.664928279561914e-01  -2.876136967784441e-01
2.976297629762976e+00  1.656304656877329e-01  -2.872369518207661e-01
2.979297929792979e+00  1.647692341204999e-01  -2.868599719935578e-01
2.982298229822982e+00  1.639091339532619e-01  -2.864827612362493e-01
2.985298529852985e+00  1.630501658729776e-01  -2.861053234828927e-01
2.988298829882988e+00  1.621923305548104e-01  -2.857276626621643e-01
2.991299129912991e+00  1.613356286621444e-01  -2.853497826973653e-01
2.994299429942994e+00  1.604800608466012e-01  -2.849716875064262e-01
2.997299729972997e+00  1.596256277480551e-01  -2.845933810019080e-01
3.000300030003000e+00  1.587723299946499e-01  -2.842148670910071e-01
3.003300330033003e+00  1.579201682028147e-01  -2.838361496755590e-01
3.006300630063006e+00  1.570691429772798e-01  -2.834572326520425e-01
3.009300930093009e+00  1.562192549110930e-01  -2.830781199115851e-01
3.012301230123012e+00  1.553705045856353e-01  -2.826988153399683e-01
3.015301530153015e+00  1.545228925706371e-01  -2.823193228176343e-01
3.018301830183018e+00  1.536764194241946e-01  -2.819396462196920e-01
3.021302130213021e+00  1.528310856927847e-01  -2.815597894159242e-01
3.024302430243024e+00  1.519868919112820e-01  -2.811797562707958e-01
3.027302730273027e+00  1.511438386029740e-01  -2.807995506434617e-01
3.030303030303030e+00  1.503019262795773e-01  -2.804191763877753e-01
3.033303330333033e+00  1.494611554412538e-01  -2.800386373522986e-01
3.036303630363036e+00  1.486215265766257e-01  -2.796579373803110e-01
3.039303930393039e+00  1.477830401627920e-01  -2.792770803098212e-01
3.042304230423042e+00  1.469456966653440e-01  -2.788960699735766e-01
3.045304530453045e+00  1.461094965383811e-01  -2.785149101990761e-01
3.048304830483048e+00  1.452744402245268e-01  -2.781336048085819e-01
3.051305130513051e+00  1.444405281549436e-01  -2.777521576191320e-01
3.054305430543054e+00  1.436077607493496e-01  -2.773705724425538e-01
3.057305730573057e+00  1.427761384160333e-01  -2.769888530854778e-01
3.060306030603060e+00  1.419456615518699e-01  -2.766070033493528e-01
3.063306330633063e+00  1.411163305423365e-01  -2.762250270304599e-01
3.066306630663066e+00  1.402881457615271e-01  -2.758429279199291e-01
3.069306930693069e+00  1.394611075721692e-01  -2.754607098037555e-01
3.072307230723072e+00  1.386352163256379e-01  -2.750783764628159e-01
3.075307530753075e+00  1.378104723619723e-01  -2.746959316728866e-01
3.078307830783078e+00  1.369868760098906e-01  -2.743133792046621e-01
3.081308130813081e+00  1.361644275868047e-01  -2.739307228237730e-01
3.084308430843084e+00  1.353431273988366e-01  -2.735479662908060e-01
3.087308730873087e+00  1.345229757408322e-01  -2.731651133613243e-01
3.090309030903090e+00  1.337039728963779e-01  -2.727821677858877e-01
3.093309330933093e+00  1.328861191378145e-01  -2.723991333100747e-01
3.096309630963096e+00  1.320694147262526e-01  -2.720160136745040e-01
3.099309930993099e+00  1.312538599115880e-01  -2.716328126148577e-01
3.102310231023102e+00  1.304394549325160e-01  -2.712495338619045e-01
3.105310531053105e+00  1.296262000165466e-01  -2.708661811415236e-01
3.108310831083108e+00  1.288140953800193e-01  -2.704827581747302e-01
3.111311131113111e+00  1.280031412281175e-01  -2.700992686776997e-01
3.114311431143114e+00  1.271933377548839e-01  -2.697157163617953e-01
3.117311731173117e+00  1.263846851432340e-01  -2.693321049335936e-01
3.120312031203120e+00  1.255771835649719e-01  -2.689484380949128e-01
3.123312331233123e+00  1.247708331808040e-01  -2.685647195428410e-01
3.126312631263126e+00  1.239656341403536e-01  -2.681809529697644e-01
3.129312931293129e+00  1.231615865821755e-01  -2.677971420633981e-01
3.132313231323132e+00  1.223586906337695e-01  -2.674132905068152e-01
3.135313531353135e+00  1.215569464115958e-01  -2.670294019784790e-01
3.138313831383138e+00  1.207563540210886e-01  -2.666454801522742e-01
3.141314131413141e+00  1.199569135566695e-01  -2.662615286975399e-01
3.144314431443144e+00  1.191586251017627e-01  -2.658775512791022e-01
3.147314731473147e+00  1.183614887287298e-01  -2.654935515569914e-01
3.150315031503150e+00  1.175655044989227e-01  -2.651095331867390e-01
3.153315331533153e+00  1.167706724628282e-01  -2.647254998199108e-01
3.156315631563156e+00  1.159769926599809e-01  -2.643414551036781e-01
3.159315931593159e+00  1.151844651189769e-01  -2.639574026808610e-01
3.162316231623162e+00  1.143930898574858e-01  -2.635733461899734e-01
3.165316531653165e+00  1.136028668822653e-01  -2.631892892652695e-01
3.168316831683168e+00  1.128137961891733e-01  -2.628052355367902e-01
3.171317131713171e+00  1.120258777631809e-01  -2.624211886304098e-01
3.174317431743174e+00  1.112391115783854e-01  -2.620371521678841e-01
3.177317731773177e+00  1.104534975980224e-01  -2.616531297668978e-01
3.180318031803180e+00  1.096690357744788e-01  -2.612691250411143e-01
3.183318331833183e+00  1.088857260493046e-01  -2.608851416002245e-01
3.186318631863186e+00  1.081035683532250e-01  -2.605011830499974e-01
3.189318931893189e+00  1.073225626061525e-01  -2.601172529923314e-01
3.192319231923192e+00  1.065427087171985e-01  -2.597333550253063e-01
3.195319531953195e+00  1.057640065846849e-01  -2.593494927432361e-01
3.198319831983198e+00  1.049864560961555e-01  -2.589656697367235e-01
3.201320132013201e+00  1.042100571283870e-01  -2.585818895927142e-01
3.204320432043204e+00  1.034348095474003e-01  -2.581981558945539e-01
3.207320732073207e+00  1.026607132084710e-01  -2.578144722220448e-01
3.210321032103210e+00  1.018877679561403e-01  -2.574308421515046e-01
3.213321332133213e+00  1.011159736242254e-01  -2.570472692558262e-01
3.216321632163216e+00  1.003453300358293e-01  -2.566637571045384e-01
3.219321932193219e+00  9.957583700335136e-02  -2.562803092638691e-01
3.222322232223222e+00  9.880749432849661e-02  -2.558969292968082e-01
3.225322532253225e+00  9.804030180228580e-02  -2.555136207631737e-01
3.228322832283228e+00  9.727425920506459e-02  -2.551303872196786e-01
3.231323132313231e+00  9.650936630651227e-02  -2.547472322199983e-01
3.234323432343234e+00  9.574562286565154e-02  -2.543641593148423e-01
3.237323732373237e+00  9.498302863085621e-02  -2.539811720520244e-01
3.240324032403240e+00  9.422158333986058e-02  -2.535982739765373e-01
3.243324332433243e+00  9.346128671976722e-02  -2.532154686306276e-01
3.246324632463246e+00  9.270213848705466e-02  -2.528327595538727e-01
3.249324932493249e+00  9.194413834758595e-02  -2.524501502832602e-01
3.252325232523252e+00  9.118728599661519e-02  -2.520676443532688e-01
3.255325532553255e+00  9.043158111879562e-02  -2.516852452959512e-01
3.258325832583258e+00  8.967702338818628e-02  -2.513029566410194e-01
3.261326132613261e+00  8.892361246825836e-02  -2.509207819159320e-01
3.264326432643264e+00  8.817134801190255e-02  -2.505387246459834e-01
3.267326732673267e+00  8.742022966143420e-02  -2.501567883543951e-01
3.270327032703270e+00  8.667025704860028e-02  -2.497749765624103e-01
3.273327332733273e+00  8.592142979458448e-02  -2.493932927893897e-01
3.276327632763276e+00  8.517374751001242e-02  -2.490117405529101e-01
3.279327932793279e+00  8.442720979495749e-02  -2.486303233688656e-01
3.282328232823282e+00  8.368181623894480e-02  -2.482490447515709e-01
3.285328532853285e+00  8.293756642095652e-02  -2.478679082138677e-01
3.288328832883288e+00  8.219445990943580e-02  -2.474869172672334e-01
3.291329132913291e+00  8.145249626229036e-02  -2.471060754218919e-01
3.294329432943294e+00  8.071167502689700e-02  -2.467253861869283e-01
3.297329732973297e+00  7.997199574010404e-02  -2.463448530704054e-01
3.300330033003300e+00  7.923345792823513e-02  -2.459644795794834e-01
3.303330333033303e+00  7.849606110709170e-02  -2.455842692205423e-01
3.306330633063306e+00  7.775980478195510e-02  -2.452042254993074e-01
3.309330933093309e+00  7.702468844758943e-02  -2.448243519209778e-01
3.312331233123312e+00  7.629071158824247e-02  -2.444446519903576e-01
3.315331533153315e+00  7.555787367764799e-02  -2.440651292119904e-01
3.318331833183318e+00  7.482617417902648e-02  -2.436857870902975e-01
3.321332133213321e+00  7.409561254508577e-02  -2.433066291297175e-01
3.324332433243324e+00  7.336618821802214e-02  -2.429276588348521e-01
3.327332733273327e+00  7.263790062951971e-02  -2.425488797106116e-01
3.330333033303330e+00  7.191074920075094e-02  -2.421702952623673e-01
3.333333333333333e+00  7.118473334237582e-02  -2.417919089961046e-01
3.336333633363336e+00  7.045985245454064e-02  -2.414137244185806e-01
3.339333933393339e+00  6.973610592687748e-02  -2.410357450374859e-01
3.342334233423342e+00  6.901349313850180e-02  -2.406579743616085e-01
3.345334533453345e+00  6.829201345801125e-02  -2.402804159010025e-01
3.348334833483348e+00  6.757166624348296e-02  -2.399030731671602e-01
3.351335133513351e+00  6.685245084247057e-02  -2.395259496731870e-01
3.354335433543354e+00  6.613436659200198e-02  -2.391490489339820e-01
3.357335733573357e+00  6.541741281849806e-02  -2.387723744664362e-01
3.360336033603360e+00  6.470158883756742e-02  -2.383959297898570e-01
3.363336333633363e+00  6.398689395447693e-02  -2.380197184260917e-01
3.366336633663366e+00  6.327332746394491e-02  -2.376437438995465e-01
3.369336933693369e+00  6.256088865010556e-02  -2.372680097374225e-01
3.372337233723372e+00  6.184957678650058e-02  -2.368925194699592e-01
3.375337533753375e+00  6.113939113607183e-02  -2.365172766306798e-01
3.378337833783378e+00  6.043033095115187e-02  -2.361422847566408e-01
3.381338133813381e+00  5.972239547345368e-02  -2.357675473886836e-01
3.384338433843384e+00  5.901558393406060e-02  -2.353930680716923e-01
3.387338733873387e+00  5.830989555341361e-02  -2.350188503548543e-01
3.390339033903390e+00  5.760532954129950e-02  -2.346448977919287e-01
3.393339333933393e+00  5.690188509683675e-02  -2.342712139415198e-01
3.396339633963396e+00  5.619956140846072e-02  -2.338978023673577e-01
3.399339933993399e+00  5.549835765390866e-02  -2.335246666385875e-01
3.402340234023402e+00  5.479827300020230e-02  -2.331518103300653e-01
3.405340534053405e+00  5.409930660363090e-02  -2.327792370226648e-01
3.408340834083408e+00  5.340145760973222e-02  -2.324069503035927e-01
3.411341134113411e+00  5.270472515327244e-02  -2.320349537667148e-01
3.414341434143414e+00  5.200910835822604e-02  -2.316632510128931e-01
3.417341734173417e+00  5.131460633775300e-02  -2.312918456503343e-01
3.420342034203420e+00  5.062121819417641e-02  -2.309207412949515e-01
3.423342334233423e+00  4.992894301895795e-02  -2.305499415707382e-01
3.426342634263426e+00  4.923777989267222e-02  -2.301794501101563e-01
3.429342934293429e+00  4.854772788498084e-02  -2.298092705545388e-01
3.432343234323432e+00  4.785878605460388e-02  -2.294394065545069e-01
3.435343534353435e+00  4.717095344929161e-02  -2.290698617704039e-01
3.438343834383438e+00  4.648422910579392e-02  -2.287006398727444e-01
3.441344134413441e+00  4.579861204982862e-02  -2.283317445426812e-01
3.444344434443444e+00  4.511410129604929e-02  -2.279631794724906e-01
3.447344734473447e+00  4.443069584801054e-02  -2.275949483660744e-01
3.450345034503450e+00  4.374839469813328e-02  -2.272270549394829e-01
3.453345334533453e+00  4.306719682766776e-02  -2.268595029214567e-01
3.456345634563456e+00  4.238710120665526e-02  -2.264922960539892e-01
3.459345934593459e+00  4.170810679388932e-02  -2.261254380929099e-01
3.462346234623462e+00  4.103021253687422e-02  -2.257589328084904e-01
3.465346534653465e+00  4.035341737178344e-02  -2.253927839860716e-01
3.468346834683468e+00  3.967772022341578e-02  -2.250269954267157e-01
3.471347134713471e+00  3.900312000514995e-02  -2.246615709478802e-01
3.474347434743474e+00  3.832961561889876e-02  -2.242965143841179e-01
3.477347734773477e+00  3.765720595506032e-02  -2.239318295878011e-01
3.480348034803480e+00  3.698588989246926e-02  -2.235675204298726e-01
3.483348334833483e+00  3.631566629834532e-02  -2.232035908006221e-01
3.486348634863486e+00  3.564653402823945e-02  -2.228400446104912e-01
3.489348934893489e+00  3.497849192574616e-02  -2.224768857912458e-01
3.492349234923492e+00  3.431153882260612e-02  -2.221141182972217e-01
3.495349534953495e+00  3.364567353878108e-02  -2.217517461056101e-01
3.498349834983498e+00  3.298089488225204e-02  -2.213897732175243e-01
3.501350135013501e+00  3.231720164895044e-02  -2.210282036591790e-01
3.504350435043504e+00  3.165459262268593e-02  -2.206670414830873e-01
3.507350735073507e+00  3.099306657506812e-02  -2.203062907692860e-01
3.510351035103510e+00  3.033262226542517e-02  -2.199459556266009e-01
3.513351335133513e+00  2.967325844071660e-02  -2.195860401939604e-01
3.516351635163516e+00  2.901497383544119e-02  -2.192265486417707e-01
3.519351935193519e+00  2.835776717154082e-02  -2.188674851733612e-01
3.522352235223522e+00  2.770163715829772e-02  -2.185088540265117e-01
3.525352535253525e+00  2.704658249222779e-02  -2.181506594750720e-01
3.528352835283528e+00  2.639260185696767e-02  -2.177929058306839e-01
3.531353135313531e+00  2.573969392315609e-02  -2.174355974446170e-01
3.534353435343534e+00  2.508785734831066e-02  -2.170787387097291e-01
3.537353735373537e+00  2.443709077669728e-02  -2.167223340625594e-01
3.540354035403540e+00  2.378739283919518e-02  -2.163663879855696e-01
3.543354335433543e+00  2.313876215315480e-02  -2.160109050095393e-01
3.546354635463546e+00  2.249119732224961e-02  -2.156558897161279e-01
3.549354935493549e+00  2.184469693632247e-02  -2.153013467406149e-01
3.552355235523552e+00  2.119925957122416e-02  -2.149472807748269e-01
3.555355535553555e+00  2.055488378864671e-02  -2.145936965702637e-01
3.558355835583558e+00  1.991156813594916e-02  -2.142405989414330e-01
3.561356135613561e+00  1.926931114597640e-02  -2.138879927694053e-01
3.564356435643564e+00  1.862811133687204e-02  -2.135358830055989e-01
3.567356735673567e+00  1.798796721186963e-02  -2.131842746758481e-01
3.570357035703570e+00  1.734887725880594e-02  -2.128331728860862e-01
3.573357335733573e+00  1.671083995009189e-02  -2.124825828270619e-01
3.576357635763576e+00  1.607385374248161e-02  -2.121325097791128e-01
3.579357935793579e+00  1.543791707674018e-02  -2.117829591187236e-01
3.582358235823582e+00  1.480302837735240e-02  -2.114339363253573e-01
3.585358535853585e+00  1.416918605220648e-02  -2.110854469888084e-01
3.588358835883588e+00  1.353638849224906e-02  -2.107374968172892e-01
3.591359135913591e+00  1.290463407111138e-02  -2.103900916464586e-01
3.594359435943594e+00  1.227392114470625e-02  -2.100432374496050e-01
3.597359735973597e+00  1.164424805079240e-02  -2.096969403491916e-01
3.600360036003600e+00  1.101561310850768e-02  -2.093512066299777e-01
3.603360336033603e+00  1.038801461786782e-02  -2.090060427539222e-01
3.606360636063606e+00  9.761450859230202e-03  -2.086614553770838e-01
3.609360936093609e+00  9.135920092721963e-03  -2.083174513687270e-01
3.612361236123612e+00  8.511420557488065e-03  -2.079740378342685e-01
3.615361536153615e+00  7.887950470917430e-03  -2.076312221428667e-01
3.618361836183618e+00  7.265508027876138e-03  -2.072890119579845e-01
3.621362136213621e+00  6.644091399757097e-03  -2.069474152770807e-01
3.624362436243624e+00  6.023698733414325e-03  -2.066064404778472e-01
3.627362736273627e+00  5.404328149914615e-03  -2.062660963756337e-01
3.630363036303630e+00  4.785977743097337e-03  -2.059263922977815e-01
3.633363336333633e+00  4.168645577928148e-03  -2.055873381805886e-01
3.636363636363636e+00  3.552329688577742e-03  -2.052489446961259e-01
3.639363936393639e+00  2.937028075812228e-03  -2.049112234327232e-01
3.642364236423642e+00  2.322738703947131e-03  -2.045741871580428e-01
3.645364536453645e+00  1.709459496731103e-03  -2.042378502338464e-01
3.648364836483648e+00  1.097188331588372e-03  -2.039022293474458e-01
3.651365136513651e+00  4.859230306370130e-04  -2.035673450691322e-01
